id,source,target,type,description
REL_COMP_793,PERSON_COMP_793,FIR_793,COMPLAINANT_OF,Complainant for FIR 793
REL_COMP_794,PERSON_COMP_794,FIR_794,COMPLAINANT_OF,Complainant for FIR 794
REL_COMP_795,PERSON_COMP_795,FIR_795,COMPLAINANT_OF,Complainant for FIR 795
REL_COMP_796,PERSON_COMP_796,FIR_796,COMPLAINANT_OF,Complainant for FIR 796
REL_COMP_797,PERSON_COMP_797,FIR_797,COMPLAINANT_OF,Complainant for FIR 797
REL_COMP_798,PERSON_COMP_798,FIR_798,COMPLAINANT_OF,Complainant for FIR 798
REL_COMP_799,PERSON_COMP_799,FIR_799,COMPLAINANT_OF,Complainant for FIR 799
REL_COMP_800,PERSON_COMP_800,FIR_800,COMPLAINANT_OF,Complainant for FIR 800
REL_COMP_801,PERSON_COMP_801,FIR_801,COMPLAINANT_OF,Complainant for FIR 801
REL_COMP_802,PERSON_COMP_802,FIR_802,COMPLAINANT_OF,Complainant for FIR 802
REL_COMP_803,PERSON_COMP_803,FIR_803,COMPLAINANT_OF,Complainant for FIR 803
REL_COMP_804,PERSON_COMP_804,FIR_804,COMPLAINANT_OF,Complainant for FIR 804
REL_COMP_805,PERSON_COMP_805,FIR_805,COMPLAINANT_OF,Complainant for FIR 805
REL_COMP_806,PERSON_COMP_806,FIR_806,COMPLAINANT_OF,Complainant for FIR 806
REL_COMP_807,PERSON_COMP_807,FIR_807,COMPLAINANT_OF,Complainant for FIR 807
REL_COMP_808,PERSON_COMP_808,FIR_808,COMPLAINANT_OF,Complainant for FIR 808
REL_COMP_809,PERSON_COMP_809,FIR_809,COMPLAINANT_OF,Complainant for FIR 809
REL_COMP_810,PERSON_COMP_810,FIR_810,COMPLAINANT_OF,Complainant for FIR 810
REL_COMP_811,PERSON_COMP_811,FIR_811,COMPLAINANT_OF,Complainant for FIR 811
REL_COMP_812,PERSON_COMP_812,FIR_812,COMPLAINANT_OF,Complainant for FIR 812
REL_COMP_813,PERSON_COMP_813,FIR_813,COMPLAINANT_OF,Complainant for FIR 813
REL_COMP_814,PERSON_COMP_814,FIR_814,COMPLAINANT_OF,Complainant for FIR 814
REL_COMP_815,PERSON_COMP_815,FIR_815,COMPLAINANT_OF,Complainant for FIR 815
REL_COMP_816,PERSON_COMP_816,FIR_816,COMPLAINANT_OF,Complainant for FIR 816
REL_COMP_817,PERSON_COMP_817,FIR_817,COMPLAINANT_OF,Complainant for FIR 817
REL_COMP_818,PERSON_COMP_818,FIR_818,COMPLAINANT_OF,Complainant for FIR 818
REL_COMP_819,PERSON_COMP_819,FIR_819,COMPLAINANT_OF,Complainant for FIR 819
REL_COMP_820,PERSON_COMP_820,FIR_820,COMPLAINANT_OF,Complainant for FIR 820
REL_COMP_821,PERSON_COMP_821,FIR_821,COMPLAINANT_OF,Complainant for FIR 821
REL_COMP_822,PERSON_COMP_822,FIR_822,COMPLAINANT_OF,Complainant for FIR 822
REL_COMP_823,PERSON_COMP_823,FIR_823,COMPLAINANT_OF,Complainant for FIR 823
REL_COMP_824,PERSON_COMP_824,FIR_824,COMPLAINANT_OF,Complainant for FIR 824
REL_COMP_825,PERSON_COMP_825,FIR_825,COMPLAINANT_OF,Complainant for FIR 825
REL_COMP_826,PERSON_COMP_826,FIR_826,COMPLAINANT_OF,Complainant for FIR 826
REL_COMP_827,PERSON_COMP_827,FIR_827,COMPLAINANT_OF,Complainant for FIR 827
REL_COMP_828,PERSON_COMP_828,FIR_828,COMPLAINANT_OF,Complainant for FIR 828
REL_COMP_829,PERSON_COMP_829,FIR_829,COMPLAINANT_OF,Complainant for FIR 829
REL_COMP_830,PERSON_COMP_830,FIR_830,COMPLAINANT_OF,Complainant for FIR 830
REL_COMP_831,PERSON_COMP_831,FIR_831,COMPLAINANT_OF,Complainant for FIR 831
REL_COMP_832,PERSON_COMP_832,FIR_832,COMPLAINANT_OF,Complainant for FIR 832
REL_COMP_833,PERSON_COMP_833,FIR_833,COMPLAINANT_OF,Complainant for FIR 833
REL_COMP_834,PERSON_COMP_834,FIR_834,COMPLAINANT_OF,Complainant for FIR 834
REL_COMP_835,PERSON_COMP_835,FIR_835,COMPLAINANT_OF,Complainant for FIR 835
REL_COMP_836,PERSON_COMP_836,FIR_836,COMPLAINANT_OF,Complainant for FIR 836
REL_COMP_837,PERSON_COMP_837,FIR_837,COMPLAINANT_OF,Complainant for FIR 837
REL_COMP_838,PERSON_COMP_838,FIR_838,COMPLAINANT_OF,Complainant for FIR 838
REL_COMP_839,PERSON_COMP_839,FIR_839,COMPLAINANT_OF,Complainant for FIR 839
REL_COMP_840,PERSON_COMP_840,FIR_840,COMPLAINANT_OF,Complainant for FIR 840
REL_COMP_841,PERSON_COMP_841,FIR_841,COMPLAINANT_OF,Complainant for FIR 841
REL_COMP_842,PERSON_COMP_842,FIR_842,COMPLAINANT_OF,Complainant for FIR 842
REL_COMP_843,PERSON_COMP_843,FIR_843,COMPLAINANT_OF,Complainant for FIR 843
REL_COMP_844,PERSON_COMP_844,FIR_844,COMPLAINANT_OF,Complainant for FIR 844
REL_COMP_845,PERSON_COMP_845,FIR_845,COMPLAINANT_OF,Complainant for FIR 845
REL_COMP_846,PERSON_COMP_846,FIR_846,COMPLAINANT_OF,Complainant for FIR 846
REL_COMP_847,PERSON_COMP_847,FIR_847,COMPLAINANT_OF,Complainant for FIR 847
REL_COMP_848,PERSON_COMP_848,FIR_848,COMPLAINANT_OF,Complainant for FIR 848
REL_COMP_849,PERSON_COMP_849,FIR_849,COMPLAINANT_OF,Complainant for FIR 849
REL_COMP_850,PERSON_COMP_850,FIR_850,COMPLAINANT_OF,Complainant for FIR 850
REL_COMP_851,PERSON_COMP_851,FIR_851,COMPLAINANT_OF,Complainant for FIR 851
REL_COMP_852,PERSON_COMP_852,FIR_852,COMPLAINANT_OF,Complainant for FIR 852
REL_COMP_853,PERSON_COMP_853,FIR_853,COMPLAINANT_OF,Complainant for FIR 853
REL_COMP_854,PERSON_COMP_854,FIR_854,COMPLAINANT_OF,Complainant for FIR 854
REL_COMP_855,PERSON_COMP_855,FIR_855,COMPLAINANT_OF,Complainant for FIR 855
REL_COMP_856,PERSON_COMP_856,FIR_856,COMPLAINANT_OF,Complainant for FIR 856
REL_COMP_857,PERSON_COMP_857,FIR_857,COMPLAINANT_OF,Complainant for FIR 857
REL_COMP_858,PERSON_COMP_858,FIR_858,COMPLAINANT_OF,Complainant for FIR 858
REL_COMP_859,PERSON_COMP_859,FIR_859,COMPLAINANT_OF,Complainant for FIR 859
REL_COMP_860,PERSON_COMP_860,FIR_860,COMPLAINANT_OF,Complainant for FIR 860
REL_COMP_861,PERSON_COMP_861,FIR_861,COMPLAINANT_OF,Complainant for FIR 861
REL_COMP_862,PERSON_COMP_862,FIR_862,COMPLAINANT_OF,Complainant for FIR 862
REL_COMP_863,PERSON_COMP_863,FIR_863,COMPLAINANT_OF,Complainant for FIR 863
REL_COMP_864,PERSON_COMP_864,FIR_864,COMPLAINANT_OF,Complainant for FIR 864
REL_COMP_865,PERSON_COMP_865,FIR_865,COMPLAINANT_OF,Complainant for FIR 865
REL_COMP_866,PERSON_COMP_866,FIR_866,COMPLAINANT_OF,Complainant for FIR 866
REL_COMP_867,PERSON_COMP_867,FIR_867,COMPLAINANT_OF,Complainant for FIR 867
REL_COMP_868,PERSON_COMP_868,FIR_868,COMPLAINANT_OF,Complainant for FIR 868
REL_COMP_869,PERSON_COMP_869,FIR_869,COMPLAINANT_OF,Complainant for FIR 869
REL_COMP_870,PERSON_COMP_870,FIR_870,COMPLAINANT_OF,Complainant for FIR 870
REL_COMP_871,PERSON_COMP_871,FIR_871,COMPLAINANT_OF,Complainant for FIR 871
REL_COMP_872,PERSON_COMP_872,FIR_872,COMPLAINANT_OF,Complainant for FIR 872
REL_COMP_873,PERSON_COMP_873,FIR_873,COMPLAINANT_OF,Complainant for FIR 873
REL_COMP_874,PERSON_COMP_874,FIR_874,COMPLAINANT_OF,Complainant for FIR 874
REL_COMP_875,PERSON_COMP_875,FIR_875,COMPLAINANT_OF,Complainant for FIR 875
REL_COMP_876,PERSON_COMP_876,FIR_876,COMPLAINANT_OF,Complainant for FIR 876
REL_COMP_877,PERSON_COMP_877,FIR_877,COMPLAINANT_OF,Complainant for FIR 877
REL_COMP_878,PERSON_COMP_878,FIR_878,COMPLAINANT_OF,Complainant for FIR 878
REL_COMP_879,PERSON_COMP_879,FIR_879,COMPLAINANT_OF,Complainant for FIR 879
REL_COMP_880,PERSON_COMP_880,FIR_880,COMPLAINANT_OF,Complainant for FIR 880
REL_COMP_881,PERSON_COMP_881,FIR_881,COMPLAINANT_OF,Complainant for FIR 881
REL_COMP_882,PERSON_COMP_882,FIR_882,COMPLAINANT_OF,Complainant for FIR 882
REL_COMP_883,PERSON_COMP_883,FIR_883,COMPLAINANT_OF,Complainant for FIR 883
REL_COMP_884,PERSON_COMP_884,FIR_884,COMPLAINANT_OF,Complainant for FIR 884
REL_COMP_885,PERSON_COMP_885,FIR_885,COMPLAINANT_OF,Complainant for FIR 885
REL_COMP_886,PERSON_COMP_886,FIR_886,COMPLAINANT_OF,Complainant for FIR 886
REL_COMP_887,PERSON_COMP_887,FIR_887,COMPLAINANT_OF,Complainant for FIR 887
REL_COMP_888,PERSON_COMP_888,FIR_888,COMPLAINANT_OF,Complainant for FIR 888
REL_COMP_889,PERSON_COMP_889,FIR_889,COMPLAINANT_OF,Complainant for FIR 889
REL_COMP_890,PERSON_COMP_890,FIR_890,COMPLAINANT_OF,Complainant for FIR 890
REL_COMP_891,PERSON_COMP_891,FIR_891,COMPLAINANT_OF,Complainant for FIR 891
REL_COMP_892,PERSON_COMP_892,FIR_892,COMPLAINANT_OF,Complainant for FIR 892
REL_COMP_893,PERSON_COMP_893,FIR_893,COMPLAINANT_OF,Complainant for FIR 893
REL_COMP_894,PERSON_COMP_894,FIR_894,COMPLAINANT_OF,Complainant for FIR 894
REL_COMP_895,PERSON_COMP_895,FIR_895,COMPLAINANT_OF,Complainant for FIR 895
REL_COMP_896,PERSON_COMP_896,FIR_896,COMPLAINANT_OF,Complainant for FIR 896
REL_COMP_897,PERSON_COMP_897,FIR_897,COMPLAINANT_OF,Complainant for FIR 897
REL_COMP_898,PERSON_COMP_898,FIR_898,COMPLAINANT_OF,Complainant for FIR 898
REL_COMP_899,PERSON_COMP_899,FIR_899,COMPLAINANT_OF,Complainant for FIR 899
REL_COMP_900,PERSON_COMP_900,FIR_900,COMPLAINANT_OF,Complainant for FIR 900
REL_COMP_901,PERSON_COMP_901,FIR_901,COMPLAINANT_OF,Complainant for FIR 901
REL_COMP_902,PERSON_COMP_902,FIR_902,COMPLAINANT_OF,Complainant for FIR 902
REL_COMP_903,PERSON_COMP_903,FIR_903,COMPLAINANT_OF,Complainant for FIR 903
REL_COMP_904,PERSON_COMP_904,FIR_904,COMPLAINANT_OF,Complainant for FIR 904
REL_COMP_905,PERSON_COMP_905,FIR_905,COMPLAINANT_OF,Complainant for FIR 905
REL_COMP_906,PERSON_COMP_906,FIR_906,COMPLAINANT_OF,Complainant for FIR 906
REL_COMP_907,PERSON_COMP_907,FIR_907,COMPLAINANT_OF,Complainant for FIR 907
REL_COMP_908,PERSON_COMP_908,FIR_908,COMPLAINANT_OF,Complainant for FIR 908
REL_COMP_909,PERSON_COMP_909,FIR_909,COMPLAINANT_OF,Complainant for FIR 909
REL_COMP_910,PERSON_COMP_910,FIR_910,COMPLAINANT_OF,Complainant for FIR 910
REL_COMP_911,PERSON_COMP_911,FIR_911,COMPLAINANT_OF,Complainant for FIR 911
REL_COMP_912,PERSON_COMP_912,FIR_912,COMPLAINANT_OF,Complainant for FIR 912
REL_COMP_913,PERSON_COMP_913,FIR_913,COMPLAINANT_OF,Complainant for FIR 913
REL_COMP_914,PERSON_COMP_914,FIR_914,COMPLAINANT_OF,Complainant for FIR 914
REL_COMP_915,PERSON_COMP_915,FIR_915,COMPLAINANT_OF,Complainant for FIR 915
REL_COMP_916,PERSON_COMP_916,FIR_916,COMPLAINANT_OF,Complainant for FIR 916
REL_COMP_917,PERSON_COMP_917,FIR_917,COMPLAINANT_OF,Complainant for FIR 917
REL_COMP_918,PERSON_COMP_918,FIR_918,COMPLAINANT_OF,Complainant for FIR 918
REL_COMP_919,PERSON_COMP_919,FIR_919,COMPLAINANT_OF,Complainant for FIR 919
REL_COMP_920,PERSON_COMP_920,FIR_920,COMPLAINANT_OF,Complainant for FIR 920
REL_COMP_921,PERSON_COMP_921,FIR_921,COMPLAINANT_OF,Complainant for FIR 921
REL_COMP_922,PERSON_COMP_922,FIR_922,COMPLAINANT_OF,Complainant for FIR 922
REL_COMP_923,PERSON_COMP_923,FIR_923,COMPLAINANT_OF,Complainant for FIR 923
REL_COMP_924,PERSON_COMP_924,FIR_924,COMPLAINANT_OF,Complainant for FIR 924
REL_COMP_925,PERSON_COMP_925,FIR_925,COMPLAINANT_OF,Complainant for FIR 925
REL_COMP_926,PERSON_COMP_926,FIR_926,COMPLAINANT_OF,Complainant for FIR 926
REL_COMP_927,PERSON_COMP_927,FIR_927,COMPLAINANT_OF,Complainant for FIR 927
REL_COMP_928,PERSON_COMP_928,FIR_928,COMPLAINANT_OF,Complainant for FIR 928
REL_COMP_929,PERSON_COMP_929,FIR_929,COMPLAINANT_OF,Complainant for FIR 929
REL_COMP_930,PERSON_COMP_930,FIR_930,COMPLAINANT_OF,Complainant for FIR 930
REL_COMP_931,PERSON_COMP_931,FIR_931,COMPLAINANT_OF,Complainant for FIR 931
REL_COMP_932,PERSON_COMP_932,FIR_932,COMPLAINANT_OF,Complainant for FIR 932
REL_COMP_933,PERSON_COMP_933,FIR_933,COMPLAINANT_OF,Complainant for FIR 933
REL_COMP_934,PERSON_COMP_934,FIR_934,COMPLAINANT_OF,Complainant for FIR 934
REL_COMP_935,PERSON_COMP_935,FIR_935,COMPLAINANT_OF,Complainant for FIR 935
REL_COMP_936,PERSON_COMP_936,FIR_936,COMPLAINANT_OF,Complainant for FIR 936
REL_COMP_937,PERSON_COMP_937,FIR_937,COMPLAINANT_OF,Complainant for FIR 937
REL_COMP_938,PERSON_COMP_938,FIR_938,COMPLAINANT_OF,Complainant for FIR 938
REL_COMP_939,PERSON_COMP_939,FIR_939,COMPLAINANT_OF,Complainant for FIR 939
REL_COMP_940,PERSON_COMP_940,FIR_940,COMPLAINANT_OF,Complainant for FIR 940
REL_COMP_941,PERSON_COMP_941,FIR_941,COMPLAINANT_OF,Complainant for FIR 941
REL_COMP_942,PERSON_COMP_942,FIR_942,COMPLAINANT_OF,Complainant for FIR 942
REL_COMP_943,PERSON_COMP_943,FIR_943,COMPLAINANT_OF,Complainant for FIR 943
REL_COMP_944,PERSON_COMP_944,FIR_944,COMPLAINANT_OF,Complainant for FIR 944
REL_COMP_945,PERSON_COMP_945,FIR_945,COMPLAINANT_OF,Complainant for FIR 945
REL_COMP_946,PERSON_COMP_946,FIR_946,COMPLAINANT_OF,Complainant for FIR 946
REL_COMP_947,PERSON_COMP_947,FIR_947,COMPLAINANT_OF,Complainant for FIR 947
REL_COMP_948,PERSON_COMP_948,FIR_948,COMPLAINANT_OF,Complainant for FIR 948
REL_COMP_949,PERSON_COMP_949,FIR_949,COMPLAINANT_OF,Complainant for FIR 949
REL_COMP_950,PERSON_COMP_950,FIR_950,COMPLAINANT_OF,Complainant for FIR 950
REL_COMP_951,PERSON_COMP_951,FIR_951,COMPLAINANT_OF,Complainant for FIR 951
REL_COMP_952,PERSON_COMP_952,FIR_952,COMPLAINANT_OF,Complainant for FIR 952
REL_COMP_953,PERSON_COMP_953,FIR_953,COMPLAINANT_OF,Complainant for FIR 953
REL_COMP_954,PERSON_COMP_954,FIR_954,COMPLAINANT_OF,Complainant for FIR 954
REL_COMP_955,PERSON_COMP_955,FIR_955,COMPLAINANT_OF,Complainant for FIR 955
REL_COMP_956,PERSON_COMP_956,FIR_956,COMPLAINANT_OF,Complainant for FIR 956
REL_COMP_957,PERSON_COMP_957,FIR_957,COMPLAINANT_OF,Complainant for FIR 957
REL_COMP_958,PERSON_COMP_958,FIR_958,COMPLAINANT_OF,Complainant for FIR 958
REL_COMP_959,PERSON_COMP_959,FIR_959,COMPLAINANT_OF,Complainant for FIR 959
REL_COMP_960,PERSON_COMP_960,FIR_960,COMPLAINANT_OF,Complainant for FIR 960
REL_COMP_961,PERSON_COMP_961,FIR_961,COMPLAINANT_OF,Complainant for FIR 961
REL_COMP_962,PERSON_COMP_962,FIR_962,COMPLAINANT_OF,Complainant for FIR 962
REL_COMP_963,PERSON_COMP_963,FIR_963,COMPLAINANT_OF,Complainant for FIR 963
REL_COMP_964,PERSON_COMP_964,FIR_964,COMPLAINANT_OF,Complainant for FIR 964
REL_COMP_965,PERSON_COMP_965,FIR_965,COMPLAINANT_OF,Complainant for FIR 965
REL_COMP_966,PERSON_COMP_966,FIR_966,COMPLAINANT_OF,Complainant for FIR 966
REL_COMP_967,PERSON_COMP_967,FIR_967,COMPLAINANT_OF,Complainant for FIR 967
REL_COMP_968,PERSON_COMP_968,FIR_968,COMPLAINANT_OF,Complainant for FIR 968
REL_COMP_969,PERSON_COMP_969,FIR_969,COMPLAINANT_OF,Complainant for FIR 969
REL_COMP_970,PERSON_COMP_970,FIR_970,COMPLAINANT_OF,Complainant for FIR 970
REL_COMP_971,PERSON_COMP_971,FIR_971,COMPLAINANT_OF,Complainant for FIR 971
REL_COMP_972,PERSON_COMP_972,FIR_972,COMPLAINANT_OF,Complainant for FIR 972
REL_COMP_973,PERSON_COMP_973,FIR_973,COMPLAINANT_OF,Complainant for FIR 973
REL_COMP_974,PERSON_COMP_974,FIR_974,COMPLAINANT_OF,Complainant for FIR 974
REL_COMP_975,PERSON_COMP_975,FIR_975,COMPLAINANT_OF,Complainant for FIR 975
REL_COMP_976,PERSON_COMP_976,FIR_976,COMPLAINANT_OF,Complainant for FIR 976
REL_COMP_977,PERSON_COMP_977,FIR_977,COMPLAINANT_OF,Complainant for FIR 977
REL_COMP_978,PERSON_COMP_978,FIR_978,COMPLAINANT_OF,Complainant for FIR 978
REL_COMP_979,PERSON_COMP_979,FIR_979,COMPLAINANT_OF,Complainant for FIR 979
REL_COMP_980,PERSON_COMP_980,FIR_980,COMPLAINANT_OF,Complainant for FIR 980
REL_COMP_981,PERSON_COMP_981,FIR_981,COMPLAINANT_OF,Complainant for FIR 981
REL_COMP_982,PERSON_COMP_982,FIR_982,COMPLAINANT_OF,Complainant for FIR 982
REL_COMP_983,PERSON_COMP_983,FIR_983,COMPLAINANT_OF,Complainant for FIR 983
REL_COMP_984,PERSON_COMP_984,FIR_984,COMPLAINANT_OF,Complainant for FIR 984
REL_COMP_985,PERSON_COMP_985,FIR_985,COMPLAINANT_OF,Complainant for FIR 985
REL_COMP_986,PERSON_COMP_986,FIR_986,COMPLAINANT_OF,Complainant for FIR 986
REL_COMP_987,PERSON_COMP_987,FIR_987,COMPLAINANT_OF,Complainant for FIR 987
REL_COMP_988,PERSON_COMP_988,FIR_988,COMPLAINANT_OF,Complainant for FIR 988
REL_COMP_989,PERSON_COMP_989,FIR_989,COMPLAINANT_OF,Complainant for FIR 989
REL_COMP_990,PERSON_COMP_990,FIR_990,COMPLAINANT_OF,Complainant for FIR 990
REL_COMP_991,PERSON_COMP_991,FIR_991,COMPLAINANT_OF,Complainant for FIR 991
REL_COMP_992,PERSON_COMP_992,FIR_992,COMPLAINANT_OF,Complainant for FIR 992
REL_COMP_993,PERSON_COMP_993,FIR_993,COMPLAINANT_OF,Complainant for FIR 993
REL_COMP_994,PERSON_COMP_994,FIR_994,COMPLAINANT_OF,Complainant for FIR 994
REL_COMP_995,PERSON_COMP_995,FIR_995,COMPLAINANT_OF,Complainant for FIR 995
REL_COMP_996,PERSON_COMP_996,FIR_996,COMPLAINANT_OF,Complainant for FIR 996
REL_COMP_997,PERSON_COMP_997,FIR_997,COMPLAINANT_OF,Complainant for FIR 997
REL_COMP_998,PERSON_COMP_998,FIR_998,COMPLAINANT_OF,Complainant for FIR 998
REL_COMP_999,PERSON_COMP_999,FIR_999,COMPLAINANT_OF,Complainant for FIR 999
REL_COMP_1000,PERSON_COMP_1000,FIR_1000,COMPLAINANT_OF,Complainant for FIR 1000
REL_SYND_0_1,PERSON_ACCUSED_65,PERSON_ACCUSED_567,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_0_2,PERSON_ACCUSED_65,PERSON_ACCUSED_294,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_0_3,PERSON_ACCUSED_65,PERSON_ACCUSED_457,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_1_2,PERSON_ACCUSED_567,PERSON_ACCUSED_294,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_1_3,PERSON_ACCUSED_567,PERSON_ACCUSED_457,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_1_4,PERSON_ACCUSED_567,PERSON_ACCUSED_296,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_2_3,PERSON_ACCUSED_294,PERSON_ACCUSED_457,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_2_4,PERSON_ACCUSED_294,PERSON_ACCUSED_296,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_2_5,PERSON_ACCUSED_294,PERSON_ACCUSED_473,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_3_4,PERSON_ACCUSED_457,PERSON_ACCUSED_296,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_3_5,PERSON_ACCUSED_457,PERSON_ACCUSED_473,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_3_6,PERSON_ACCUSED_457,PERSON_ACCUSED_382,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_4_5,PERSON_ACCUSED_296,PERSON_ACCUSED_473,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_4_6,PERSON_ACCUSED_296,PERSON_ACCUSED_382,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_4_7,PERSON_ACCUSED_296,PERSON_ACCUSED_274,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_5_6,PERSON_ACCUSED_473,PERSON_ACCUSED_382,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_5_7,PERSON_ACCUSED_473,PERSON_ACCUSED_274,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_5_8,PERSON_ACCUSED_473,PERSON_ACCUSED_284,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_6_7,PERSON_ACCUSED_382,PERSON_ACCUSED_274,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_6_8,PERSON_ACCUSED_382,PERSON_ACCUSED_284,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_6_9,PERSON_ACCUSED_382,PERSON_ACCUSED_577,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_7_8,PERSON_ACCUSED_274,PERSON_ACCUSED_284,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_7_9,PERSON_ACCUSED_274,PERSON_ACCUSED_577,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_7_10,PERSON_ACCUSED_274,PERSON_ACCUSED_574,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_8_9,PERSON_ACCUSED_284,PERSON_ACCUSED_577,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_8_10,PERSON_ACCUSED_284,PERSON_ACCUSED_574,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_8_11,PERSON_ACCUSED_284,PERSON_ACCUSED_503,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_9_10,PERSON_ACCUSED_577,PERSON_ACCUSED_574,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_9_11,PERSON_ACCUSED_577,PERSON_ACCUSED_503,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_9_12,PERSON_ACCUSED_577,PERSON_ACCUSED_404,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_10_11,PERSON_ACCUSED_574,PERSON_ACCUSED_503,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_10_12,PERSON_ACCUSED_574,PERSON_ACCUSED_404,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_10_13,PERSON_ACCUSED_574,PERSON_ACCUSED_900,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_11_12,PERSON_ACCUSED_503,PERSON_ACCUSED_404,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_11_13,PERSON_ACCUSED_503,PERSON_ACCUSED_900,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_11_14,PERSON_ACCUSED_503,PERSON_ACCUSED_501,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_12_13,PERSON_ACCUSED_404,PERSON_ACCUSED_900,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_12_14,PERSON_ACCUSED_404,PERSON_ACCUSED_501,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_12_15,PERSON_ACCUSED_404,PERSON_ACCUSED_162,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_13_14,PERSON_ACCUSED_900,PERSON_ACCUSED_501,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_13_15,PERSON_ACCUSED_900,PERSON_ACCUSED_162,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_13_16,PERSON_ACCUSED_900,PERSON_ACCUSED_655,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_14_15,PERSON_ACCUSED_501,PERSON_ACCUSED_162,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_14_16,PERSON_ACCUSED_501,PERSON_ACCUSED_655,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_14_17,PERSON_ACCUSED_501,PERSON_ACCUSED_429,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_15_16,PERSON_ACCUSED_162,PERSON_ACCUSED_655,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_15_17,PERSON_ACCUSED_162,PERSON_ACCUSED_429,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_15_18,PERSON_ACCUSED_162,PERSON_ACCUSED_431,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_16_17,PERSON_ACCUSED_655,PERSON_ACCUSED_429,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_16_18,PERSON_ACCUSED_655,PERSON_ACCUSED_431,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_16_19,PERSON_ACCUSED_655,PERSON_ACCUSED_727,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_17_18,PERSON_ACCUSED_429,PERSON_ACCUSED_431,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_17_19,PERSON_ACCUSED_429,PERSON_ACCUSED_727,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_17_20,PERSON_ACCUSED_429,PERSON_ACCUSED_811,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_18_19,PERSON_ACCUSED_431,PERSON_ACCUSED_727,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_18_20,PERSON_ACCUSED_431,PERSON_ACCUSED_811,KNOWN_ASSOCIATE,Linked through criminal network analysis
REL_SYND_18_21,PERSON_ACCUSED_431,PERSON_ACCUSED_897,KNOWN_ASSOCIATE,Linked through criminal network analysis
