id,fir_no,case_no,crime_type_id,crime_type_en,crime_type_kn,police_station_id,district_id,date,status_en,description,lat,lng
FIR_887,300090135202400001,202400001,CRIME_47,Land Fraud,Land Fraud,PS_135,DIST_1,2024-08-22,Referred to Another PS,The complainant reported an incident related to crimes related to documents/property occurring near Main Bazaar. Investigation is underway to ascertain further facts.,13.299863,75.733009
FIR_888,100130147202400003,202400003,CRIME_27,Online Fraud,Online Fraud,PS_147,DIST_1,2024-04-02,Pending Trial,"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 340,000 from the complainant's account.",15.446154,75.068617
FIR_889,100210163202500005,202500005,CRIME_14,Stalking,Stalking,PS_163,DIST_1,2025-08-09,Charge Sheeted,The complainant stated that the accused has been following and contacting her repeatedly near New Extension despite objection.,12.461726,76.907075
FIR_890,300050120202500001,202500001,CRIME_28,Identity Theft,Identity Theft,PS_120,DIST_1,2025-05-19,Convicted,"The complainant discovered that a fraudulent account was created in their name and used to obtain a loan of Rs 28,000.",13.002174,77.673651
FIR_891,100200161202400003,202400003,CRIME_41,Hit and Run,Hit and Run,PS_161,DIST_1,2024-02-19,Convicted,The victim was hit by an unidentified vehicle near Temple Street and sustained injuries; the driver fled the scene.,15.31079,76.164387
FIR_892,100200162202400002,202400002,CRIME_5,Grievous Hurt,Grievous Hurt,PS_162,DIST_1,2024-01-10,Closed (False Case),The victim sustained grievous injuries after being attacked with a knife by a known acquaintance near Temple Street over past enmity.,15.353036,76.17625
FIR_893,100130148202500004,202500004,CRIME_9,Burglary,Burglary,PS_148,DIST_1,2025-04-06,Pending Trial,"Unknown persons broke into the complainant's premises at Bus Stand Road at night and decamped with valuables worth Rs 343,000.",15.430805,75.009385
FIR_894,100270177202600002,202600002,CRIME_39,Promoting Enmity,Promoting Enmity,PS_177,DIST_1,2026-07-14,Charge Sheeted,The complainant reported an incident related to crimes against public order occurring near Gandhi Nagar. Investigation is underway to ascertain further facts.,13.327245,74.753555
FIR_895,100280178202600005,202600005,CRIME_34,Drug Peddling,Drug Peddling,PS_178,DIST_1,2026-01-31,Acquitted,The accused was apprehended near MG Road while allegedly peddling narcotic substances to local youth.,14.798214,74.750376
FIR_896,100050123202400002,202400002,CRIME_2,Attempt to Murder,Attempt to Murder,PS_123,DIST_1,2024-06-11,Under Investigation,The accused attacked Suresh with a wooden stick near Old Town following a quarrel over a family dispute. The victim was rushed to hospital with grievous injuries.,13.055167,77.649568
FIR_897,100130148202600005,202600005,CRIME_27,Online Fraud,Online Fraud,PS_148,DIST_1,2026-02-27,Charge Sheeted,"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 45,000 from the complainant's account.",15.442561,75.001378
FIR_898,300050117202500003,202500003,CRIME_4,Assault,Assault,PS_117,DIST_1,2025-12-14,Under Investigation,"The complainant stated that a known acquaintance assaulted them near Old Town following an argument over unpaid loan, causing hurt.",12.924305,77.590785
FIR_899,100050115202400018,202400018,CRIME_55,Chain Snatching,Chain Snatching,PS_115,DIST_1,2024-08-24,Under Investigation,"The complainant, a woman walking near Temple Street, reported that two men on a motorcycle snatched her gold chain and sped away towards Gandhi Nagar.",13.090656,77.526589
FIR_900,500050115202400002,202400002,CRIME_3,Culpable Homicide,Culpable Homicide,PS_115,DIST_1,2024-05-04,Under Investigation,"The complainant reported that Ramesh died following an altercation with his neighbour near Bus Stand Road, suspected to involve an extramarital affair suspicion.",13.086466,77.527565
FIR_901,100060130202400003,202400003,CRIME_55,Chain Snatching,Chain Snatching,PS_130,DIST_1,2024-09-22,Under Investigation,"The complainant, a woman walking near Railway Station Road, reported that two men on a motorcycle snatched her gold chain and sped away towards Church Street.",17.907576,77.513364
FIR_902,800040113202500001,202500001,CRIME_12,Domestic Violence,Domestic Violence,PS_113,DIST_1,2025-07-07,Under Investigation,The complainant alleged repeated physical and mental harassment by an unidentified assailant over dowry-related demands at their residence in Church Street.,13.271501,77.635928
FIR_903,500050117202500003,202500003,CRIME_55,Chain Snatching,Chain Snatching,PS_117,DIST_1,2025-07-14,Pending Trial,"The complainant, a woman walking near Market area, reported that two men on a motorcycle snatched her gold chain and sped away towards Market area.",12.983965,77.56821
FIR_904,100050123202400003,202400003,CRIME_41,Hit and Run,Hit and Run,PS_123,DIST_1,2024-07-25,Under Investigation,The victim was hit by an unidentified vehicle near Old Town and sustained injuries; the driver fled the scene.,12.954885,77.507026
FIR_905,100060130202600001,202600001,CRIME_37,Rioting,Rioting,PS_130,DIST_1,2026-02-08,Charge Sheeted,"A group of persons allegedly assembled unlawfully near Station Road and engaged in rioting, causing damage to property.",17.922006,77.522972
FIR_906,100080133202400005,202400005,CRIME_24,Criminal Breach of Trust,Criminal Breach of Trust,PS_133,DIST_1,2024-01-03,Under Investigation,"The complainant alleged that the accused, entrusted with funds of Rs 268,000 for a family dispute, misappropriated the amount.",13.383449,77.687686
FIR_907,300080133202400001,202400001,CRIME_47,Land Fraud,Land Fraud,PS_133,DIST_1,2024-06-09,Under Investigation,The complainant reported an incident related to crimes related to documents/property occurring near Church Street. Investigation is underway to ascertain further facts.,13.403509,77.782241
FIR_908,100030108202400001,202400001,CRIME_9,Burglary,Burglary,PS_108,DIST_1,2024-06-15,Charge Sheeted,"Unknown persons broke into the complainant's premises at Gandhi Nagar at night and decamped with valuables worth Rs 73,000.",15.88622,74.500231
FIR_909,200220165202400004,202400004,CRIME_14,Stalking,Stalking,PS_165,DIST_1,2024-12-07,Under Investigation,The complainant stated that the accused has been following and contacting her repeatedly near Railway Station Road despite objection.,12.346405,76.638273
FIR_910,100300180202400004,202400004,CRIME_32,Ganja Possession,Ganja Possession,PS_180,DIST_1,2024-07-06,Closed (False Case),Police intercepted the accused near Market area and recovered 8.5 kg of ganja from their possession.,16.792771,75.704398
FIR_911,100220170202600001,202600001,CRIME_6,Theft,Theft,PS_170,DIST_1,2026-06-16,Pending Trial,"The complainant reported that unknown persons broke into their house at Temple Street and stole gold jewellery worth Rs 31,000 and cash. The incident occurred while the family was away.",12.341131,76.606079
FIR_912,100010103202400005,202400005,CRIME_42,Drunken Driving,Drunken Driving,PS_103,DIST_1,2024-04-04,Under Investigation,The accused was found driving under the influence of alcohol near New Extension and was apprehended by a police patrol.,16.201463,75.696788
FIR_913,100220165202500013,202500013,CRIME_10,Vehicle Theft,Vehicle Theft,PS_165,DIST_1,2025-10-25,Charge Sheeted,The complainant reported that their scooter parked near Gandhi Nagar was stolen overnight. The vehicle was not recovered at the time of registration.,12.336937,76.678488
FIR_914,100090135202400002,202400002,CRIME_9,Burglary,Burglary,PS_135,DIST_1,2024-01-02,Acquitted,"Unknown persons broke into the complainant's premises at Railway Station Road at night and decamped with valuables worth Rs 133,000.",13.336551,75.736107
FIR_915,100090135202400003,202400003,CRIME_42,Drunken Driving,Drunken Driving,PS_135,DIST_1,2024-07-06,Under Investigation,The accused was found driving under the influence of alcohol near MG Road and was apprehended by a police patrol.,13.314978,75.75141
FIR_916,300140149202600001,202600001,CRIME_12,Domestic Violence,Domestic Violence,PS_149,DIST_1,2026-01-05,Under Investigation,The complainant alleged repeated physical and mental harassment by an unidentified assailant over dowry-related demands at their residence in Station Road.,15.486755,75.640144
FIR_917,300310181202400002,202400002,CRIME_11,Dowry Death,Dowry Death,PS_181,DIST_1,2024-07-29,Convicted,The victim Manoj died under suspicious circumstances at her matrimonial home. The complainant alleges harassment for dowry by his neighbour.,16.826185,77.149888
FIR_918,100030106202500003,202500003,CRIME_7,Robbery,Robbery,PS_106,DIST_1,2025-09-06,Convicted,The complainant was robbed of cash and a mobile phone by unidentified persons near Bus Stand Road at knife-point.,15.874109,74.580425
FIR_919,300270177202500002,202500002,CRIME_6,Theft,Theft,PS_177,DIST_1,2025-01-18,Under Investigation,"The complainant reported that unknown persons broke into their house at APMC Yard and stole gold jewellery worth Rs 95,000 and cash. The incident occurred while the family was away.",13.30997,74.770795
FIR_920,100220167202600003,202600003,CRIME_46,Forged Documents,Forged Documents,PS_167,DIST_1,2026-07-15,Pending Trial,The complainant reported that property documents related to land at Old Town were forged by the accused.,12.301028,76.628795
FIR_921,100050117202400018,202400018,CRIME_36,Illegal Arms Manufacturing,Illegal Arms Manufacturing,PS_117,DIST_1,2024-10-23,Under Investigation,The complainant reported an incident related to arms act offences occurring near Gandhi Nagar. Investigation is underway to ascertain further facts.,12.948972,77.682391
FIR_922,100030106202500004,202500004,CRIME_34,Drug Peddling,Drug Peddling,PS_106,DIST_1,2025-07-23,Charge Sheeted,The accused was apprehended near Industrial Layout while allegedly peddling narcotic substances to local youth.,15.8071,74.573735
FIR_923,100080134202500002,202500002,CRIME_3,Culpable Homicide,Culpable Homicide,PS_134,DIST_1,2025-11-09,Under Investigation,"The complainant reported that Manoj died following an altercation with an unidentified assailant near MG Road, suspected to involve unpaid loan.",13.417944,77.734426
FIR_924,800050114202500001,202500001,CRIME_35,Illegal Firearm Possession,Illegal Firearm Possession,PS_114,DIST_1,2025-05-30,Pending Trial,Police recovered an unlicensed firearm from the accused during a routine check near APMC Yard.,13.032954,77.604921
FIR_925,100090135202500004,202500004,CRIME_19,Missing Child,Missing Child,PS_135,DIST_1,2025-03-17,Charge Sheeted,The complainant reported that their minor child has been missing since leaving for Railway Station Road and has not returned home.,13.263189,75.81093
FIR_926,100020104202400002,202400002,CRIME_3,Culpable Homicide,Culpable Homicide,PS_104,DIST_1,2024-10-31,Pending Trial,"The complainant reported that Nagaraj died following an altercation with a former business partner near APMC Yard, suspected to involve a property dispute.",15.156696,76.89785
FIR_927,300220170202400001,202400001,CRIME_41,Hit and Run,Hit and Run,PS_170,DIST_1,2024-08-21,Charge Sheeted,The victim was hit by an unidentified vehicle near Temple Street and sustained injuries; the driver fled the scene.,12.302637,76.659008
FIR_928,100060129202400007,202400007,CRIME_42,Drunken Driving,Drunken Driving,PS_129,DIST_1,2024-12-17,Under Investigation,The accused was found driving under the influence of alcohol near College Road and was apprehended by a police patrol.,17.857901,77.470257
FIR_929,100050115202400019,202400019,CRIME_24,Criminal Breach of Trust,Criminal Breach of Trust,PS_115,DIST_1,2024-07-18,Referred to Another PS,"The complainant alleged that the accused, entrusted with funds of Rs 385,000 for a business partnership, misappropriated the amount.",13.082326,77.648488
FIR_930,100210164202400003,202400003,CRIME_13,Sexual Harassment,Sexual Harassment,PS_164,DIST_1,2024-12-31,Charge Sheeted,The complainant reported that her husband made unwelcome advances and passed lewd remarks towards her near Market area.,12.530216,76.939155
FIR_931,100070131202400002,202400002,CRIME_13,Sexual Harassment,Sexual Harassment,PS_131,DIST_1,2024-12-21,Under Investigation,The complainant reported that a known acquaintance made unwelcome advances and passed lewd remarks towards her near Station Road.,11.926899,76.99945
FIR_932,100140150202500008,202500008,CRIME_13,Sexual Harassment,Sexual Harassment,PS_150,DIST_1,2025-11-22,Charge Sheeted,The complainant reported that her in-laws made unwelcome advances and passed lewd remarks towards her near Temple Street.,15.488214,75.621571
FIR_933,100030106202400004,202400004,CRIME_42,Drunken Driving,Drunken Driving,PS_106,DIST_1,2024-01-12,Pending Trial,The accused was found driving under the influence of alcohol near Temple Street and was apprehended by a police patrol.,15.808018,74.518588
FIR_934,100050117202600006,202600006,CRIME_27,Online Fraud,Online Fraud,PS_117,DIST_1,2026-01-09,Under Investigation,"The complainant received a call from an unknown person claiming to be a bank official, who obtained OTP details and transferred Rs 232,000 from the complainant's account.",13.081518,77.518365
FIR_935,100050118202500002,202500002,CRIME_4,Assault,Assault,PS_118,DIST_1,2025-11-10,Under Investigation,"The complainant stated that his neighbour assaulted them near Industrial Layout following an argument over a business partnership, causing hurt.",13.034761,77.51731
