CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,UnitName,DistrictName,CaseCategoryID,GravityOffenceID,GravityLabel,CrimeMajorHeadID,CrimeGroupName,CrimeMinorHeadID,CrimeSubHeadName,CaseStatusID,CaseStatusName,CourtID,latitude,longitude,IncidentDurationHours,ReportingDelayHours,IncidentMonth,IncidentDayOfWeek,IncidentHour,IsNightTime,HasChargesheet,IsResolved
884,100200161202400002,202400002,2024-11-12,161,Koppal Town PS,Koppal,1,2,Unknown,5,Crimes Against SCs/STs,20,Atrocity - Physical Assault,5,Closed (Undetected),,15.326893,76.100562,0.0,96.0,11,2,0,1,0,1
885,400150151202500002,202500002,2025-01-17,151,Hassan Town PS,Hassan,4,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,2,Charge Sheeted,1,12.996234,76.086058,0.0,0.0,1,1,0,1,1,0
886,200050116202500003,202500003,2025-11-27,116,Electronic City PS,Bengaluru Urban,2,1,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,40,12.997766,77.54773,0.0,0.0,11,1,0,1,1,0
887,300090135202400001,202400001,2024-08-22,135,Chikkamagaluru Town PS,Chikkamagaluru,3,2,Unknown,13,Crimes Related to Documents/Property,47,Land Fraud,8,Referred to Another PS,,13.299863,75.733009,24.0,0.0,8,3,0,1,0,0
888,100130147202400003,202400003,2024-04-02,147,Dharwad Town PS,Dharwad,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,7,Pending Trial,14,15.446154,75.068617,0.0,120.0,3,1,0,1,0,1
889,100210163202500005,202500005,2025-08-09,163,Mandya Town PS,Mandya,1,1,Unknown,3,Crimes Against Women,14,Stalking,2,Charge Sheeted,1,12.461726,76.907075,24.0,72.0,8,6,0,1,1,0
890,300050120202500001,202500001,2025-05-19,120,Indiranagar PS,Bengaluru Urban,3,1,Unknown,7,Cyber Crimes,28,Identity Theft,3,Convicted,40,13.002174,77.673651,0.0,48.0,5,2,0,1,1,1
891,100200161202400003,202400003,2024-02-19,161,Koppal Town PS,Koppal,1,2,Unknown,11,Traffic Related Offences,41,Hit and Run,3,Convicted,1,15.31079,76.164387,0.0,168.0,2,0,0,1,1,1
892,100200162202400002,202400002,2024-01-10,162,Koppal Rural PS,Koppal,1,2,Unknown,1,Crimes Against Body,5,Grievous Hurt,6,Closed (False Case),,15.353036,76.17625,24.0,24.0,1,0,0,1,0,1
893,100130148202500004,202500004,2025-04-06,148,Dharwad Rural PS,Dharwad,1,2,Unknown,2,Crimes Against Property,9,Burglary,7,Pending Trial,1,15.430805,75.009385,24.0,96.0,4,1,0,1,1,1
894,100270177202600002,202600002,2026-07-14,177,Udupi Town PS,Udupi,1,1,Unknown,10,Crimes Against Public Order,39,Promoting Enmity,2,Charge Sheeted,28,13.327245,74.753555,48.0,96.0,7,2,0,1,1,0
895,100280178202600005,202600005,2026-01-31,178,Uttara Kannada Town PS,Uttara Kannada,1,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,4,Acquitted,1,14.798214,74.750376,0.0,24.0,1,3,0,1,1,1
896,100050123202400002,202400002,2024-06-11,123,KR Puram PS,Bengaluru Urban,1,3,Unknown,1,Crimes Against Body,2,Attempt to Murder,1,Under Investigation,,13.055167,77.649568,48.0,120.0,6,3,0,1,0,0
897,100130148202600005,202600005,2026-02-27,148,Dharwad Rural PS,Dharwad,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,2,Charge Sheeted,1,15.442561,75.001378,48.0,96.0,2,4,0,1,1,0
898,300050117202500003,202500003,2025-12-14,117,Koramangala PS,Bengaluru Urban,3,2,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,12.924305,77.590785,48.0,48.0,12,4,0,1,0,0
899,100050115202400018,202400018,2024-08-24,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,1,Under Investigation,,13.090656,77.526589,48.0,0.0,8,5,0,1,0,0
900,500050115202400002,202400002,2024-05-04,115,Whitefield PS,Bengaluru Urban,5,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,13.086466,77.527565,48.0,168.0,4,5,0,1,0,0
901,100060130202400003,202400003,2024-09-22,130,Bidar Rural PS,Bidar,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,1,Under Investigation,,17.907576,77.513364,48.0,48.0,9,4,0,1,0,0
902,800040113202500001,202500001,2025-07-07,113,Bengaluru Rural Rural PS,Bengaluru Rural,8,1,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,13.271501,77.635928,0.0,24.0,7,3,0,1,0,0
903,500050117202500003,202500003,2025-07-14,117,Koramangala PS,Bengaluru Urban,5,2,Unknown,2,Crimes Against Property,55,Chain Snatching,7,Pending Trial,33,12.983965,77.56821,0.0,0.0,7,5,0,1,1,1
904,100050123202400003,202400003,2024-07-25,123,KR Puram PS,Bengaluru Urban,1,1,Unknown,11,Traffic Related Offences,41,Hit and Run,1,Under Investigation,,12.954885,77.507026,0.0,0.0,7,1,0,1,0,0
905,100060130202600001,202600001,2026-02-08,130,Bidar Rural PS,Bidar,1,2,Unknown,10,Crimes Against Public Order,37,Rioting,2,Charge Sheeted,1,17.922006,77.522972,48.0,48.0,2,0,0,1,1,0
906,100080133202400005,202400005,2024-01-03,133,Chikkaballapura Town PS,Chikkaballapura,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,1,Under Investigation,,13.383449,77.687686,24.0,48.0,1,0,0,1,0,0
907,300080133202400001,202400001,2024-06-09,133,Chikkaballapura Town PS,Chikkaballapura,3,2,Unknown,13,Crimes Related to Documents/Property,47,Land Fraud,1,Under Investigation,,13.403509,77.782241,48.0,24.0,6,5,0,1,0,0
908,100030108202400001,202400001,2024-06-15,108,Tilakwadi PS,Belagavi (Belgaum),1,1,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,4,15.88622,74.500231,48.0,120.0,6,5,0,1,1,0
909,200220165202400004,202400004,2024-12-07,165,Devaraja PS,Mysuru,2,1,Unknown,3,Crimes Against Women,14,Stalking,1,Under Investigation,,12.346405,76.638273,48.0,48.0,12,1,0,1,0,0
910,100300180202400004,202400004,2024-07-06,180,Vijayapura Town PS,Vijayapura,1,1,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,6,Closed (False Case),,16.792771,75.704398,24.0,48.0,7,3,0,1,0,1
911,100220170202600001,202600001,2026-06-16,170,Vidyaranyapuram PS,Mysuru,1,2,Unknown,2,Crimes Against Property,6,Theft,7,Pending Trial,1,12.341131,76.606079,48.0,0.0,6,1,0,1,1,1
912,100010103202400005,202400005,2024-04-04,103,Bagalkote Rural PS,Bagalkote,1,3,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,16.201463,75.696788,24.0,24.0,3,3,0,1,0,0
913,100220165202500013,202500013,2025-10-25,165,Devaraja PS,Mysuru,1,3,Unknown,2,Crimes Against Property,10,Vehicle Theft,2,Charge Sheeted,1,12.336937,76.678488,48.0,120.0,10,0,0,1,0,0
914,100090135202400002,202400002,2024-01-02,135,Chikkamagaluru Town PS,Chikkamagaluru,1,1,Unknown,2,Crimes Against Property,9,Burglary,4,Acquitted,1,13.336551,75.736107,0.0,0.0,12,4,0,1,0,1
915,100090135202400003,202400003,2024-07-06,135,Chikkamagaluru Town PS,Chikkamagaluru,1,1,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,13.314978,75.75141,0.0,24.0,7,4,0,1,0,0
916,300140149202600001,202600001,2026-01-05,149,Gadag Town PS,Gadag,3,3,Unknown,3,Crimes Against Women,12,Domestic Violence,1,Under Investigation,,15.486755,75.640144,0.0,24.0,1,4,0,1,0,0
917,300310181202400002,202400002,2024-07-29,181,Yadgir Town PS,Yadgir,3,2,Unknown,3,Crimes Against Women,11,Dowry Death,3,Convicted,1,16.826185,77.149888,24.0,0.0,7,0,0,1,0,1
918,100030106202500003,202500003,2025-09-06,106,Camp PS,Belagavi (Belgaum),1,2,Unknown,2,Crimes Against Property,7,Robbery,3,Convicted,38,15.874109,74.580425,0.0,24.0,9,2,0,1,1,1
919,300270177202500002,202500002,2025-01-18,177,Udupi Town PS,Udupi,3,2,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,13.30997,74.770795,24.0,48.0,1,5,0,1,0,0
920,100220167202600003,202600003,2026-07-15,167,Nazarbad PS,Mysuru,1,2,Unknown,13,Crimes Related to Documents/Property,46,Forged Documents,7,Pending Trial,37,12.301028,76.628795,48.0,72.0,7,4,0,1,1,1
921,100050117202400018,202400018,2024-10-23,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,1,Under Investigation,,12.948972,77.682391,48.0,24.0,10,1,0,1,0,0
922,100030106202500004,202500004,2025-07-23,106,Camp PS,Belagavi (Belgaum),1,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,2,Charge Sheeted,4,15.8071,74.573735,24.0,48.0,7,4,0,1,1,0
923,100080134202500002,202500002,2025-11-09,134,Chikkaballapura Rural PS,Chikkaballapura,1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,1,Under Investigation,,13.417944,77.734426,0.0,24.0,11,1,0,1,0,0
924,800050114202500001,202500001,2025-05-30,114,Cubbon Park PS,Bengaluru Urban,8,2,Unknown,9,Arms Act Offences,35,Illegal Firearm Possession,7,Pending Trial,35,13.032954,77.604921,48.0,72.0,5,0,0,1,1,1
925,100090135202500004,202500004,2025-03-17,135,Chikkamagaluru Town PS,Chikkamagaluru,1,2,Unknown,4,Crimes Against Children,19,Missing Child,2,Charge Sheeted,1,13.263189,75.81093,24.0,24.0,3,4,0,1,0,0
926,100020104202400002,202400002,2024-10-31,104,Ballari (Bellary) Town PS,Ballari (Bellary),1,2,Unknown,1,Crimes Against Body,3,Culpable Homicide,7,Pending Trial,3,15.156696,76.89785,0.0,24.0,10,0,0,1,1,1
927,300220170202400001,202400001,2024-08-21,170,Vidyaranyapuram PS,Mysuru,3,2,Unknown,11,Traffic Related Offences,41,Hit and Run,2,Charge Sheeted,37,12.302637,76.659008,24.0,0.0,8,2,0,1,1,0
928,100060129202400007,202400007,2024-12-17,129,Bidar Town PS,Bidar,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,17.857901,77.470257,48.0,120.0,12,2,0,1,0,0
929,100050115202400019,202400019,2024-07-18,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,6,Economic Offences,24,Criminal Breach of Trust,8,Referred to Another PS,,13.082326,77.648488,24.0,24.0,7,2,0,1,0,0
930,100210164202400003,202400003,2024-12-31,164,Mandya Rural PS,Mandya,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,22,12.530216,76.939155,0.0,0.0,12,5,0,1,1,0
931,100070131202400002,202400002,2024-12-21,131,Chamarajanagara Town PS,Chamarajanagara,1,1,Unknown,3,Crimes Against Women,13,Sexual Harassment,1,Under Investigation,,11.926899,76.99945,48.0,72.0,12,5,0,1,0,0
932,100140150202500008,202500008,2025-11-22,150,Gadag Rural PS,Gadag,1,2,Unknown,3,Crimes Against Women,13,Sexual Harassment,2,Charge Sheeted,1,15.488214,75.621571,24.0,120.0,11,0,0,1,1,0
933,100030106202400004,202400004,2024-01-12,106,Camp PS,Belagavi (Belgaum),1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,7,Pending Trial,4,15.808018,74.518588,0.0,96.0,1,4,0,1,1,1
934,100050117202600006,202600006,2026-01-09,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,1,Under Investigation,,13.081518,77.518365,0.0,0.0,1,4,0,1,0,0
935,100050118202500002,202500002,2025-11-10,118,Jayanagar PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,4,Assault,1,Under Investigation,,13.034761,77.51731,24.0,48.0,11,5,0,1,0,0
936,100220172202500004,202500004,2025-12-11,172,Bannimantap PS,Mysuru,1,3,Unknown,2,Crimes Against Property,10,Vehicle Theft,7,Pending Trial,37,12.328378,76.609106,0.0,48.0,12,6,0,1,1,1
937,300050115202500005,202500005,2025-01-02,115,Whitefield PS,Bengaluru Urban,3,3,Unknown,10,Crimes Against Public Order,37,Rioting,1,Under Investigation,,13.050397,77.636988,48.0,24.0,1,2,0,1,0,0
938,100050118202500003,202500003,2025-03-14,118,Jayanagar PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,2,Charge Sheeted,34,13.032441,77.557363,48.0,120.0,3,6,0,1,1,0
939,100040112202400004,202400004,2024-08-20,112,Bengaluru Rural Town PS,Bengaluru Rural,1,2,Unknown,1,Crimes Against Body,4,Assault,2,Charge Sheeted,1,13.190097,77.643848,24.0,24.0,8,0,0,1,1,0
940,100040113202400003,202400003,2024-01-14,113,Bengaluru Rural Rural PS,Bengaluru Rural,1,1,Unknown,1,Crimes Against Body,2,Attempt to Murder,2,Charge Sheeted,5,13.245879,77.61058,0.0,24.0,1,3,0,1,1,0
941,100050117202500015,202500015,2025-06-27,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,2,Charge Sheeted,6,13.030052,77.589378,0.0,72.0,6,1,0,1,0,0
942,100050117202400019,202400019,2024-11-23,117,Koramangala PS,Bengaluru Urban,1,1,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,2,Charge Sheeted,6,12.968557,77.646034,0.0,144.0,11,6,0,1,1,0
943,800130148202500001,202500001,2025-08-31,148,Dharwad Rural PS,Dharwad,8,3,Unknown,3,Crimes Against Women,15,Acid Attack,7,Pending Trial,1,15.440868,75.03766,24.0,24.0,8,6,0,1,0,1
944,100170155202400006,202400006,2024-08-17,155,Kalaburagi (Gulbarga) Town PS,Kalaburagi (Gulbarga),1,1,Unknown,1,Crimes Against Body,2,Attempt to Murder,1,Under Investigation,,17.300083,76.889728,0.0,96.0,8,0,0,1,0,0
945,100160153202500002,202500002,2025-10-27,153,Haveri Town PS,Haveri,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,5,Closed (Undetected),,14.788956,75.377401,0.0,0.0,10,6,0,1,0,1
946,100250175202400004,202400004,2024-10-26,175,Shivamogga Town PS,Shivamogga,1,3,Unknown,7,Cyber Crimes,28,Identity Theft,7,Pending Trial,26,13.88559,75.533208,24.0,24.0,10,4,0,1,1,1
947,100110144202400002,202400002,2024-08-17,144,Ullal PS,Dakshina Kannada,1,2,Unknown,3,Crimes Against Women,14,Stalking,1,Under Investigation,,12.913077,74.81429,48.0,96.0,8,1,0,1,0,0
948,200110144202400001,202400001,2024-06-25,144,Ullal PS,Dakshina Kannada,2,2,Unknown,2,Crimes Against Property,9,Burglary,6,Closed (False Case),,12.886144,74.81537,0.0,0.0,6,2,0,1,0,1
949,100040113202500002,202500002,2025-08-29,113,Bengaluru Rural Rural PS,Bengaluru Rural,1,3,Unknown,10,Crimes Against Public Order,37,Rioting,1,Under Investigation,,13.295679,77.642253,0.0,24.0,8,2,0,1,0,0
950,100110140202600004,202600004,2026-01-03,140,Mangalore North PS,Dakshina Kannada,1,2,Unknown,4,Crimes Against Children,16,Child Abuse,2,Charge Sheeted,39,12.907221,74.834332,24.0,96.0,12,0,0,1,1,0
951,100050127202400004,202400004,2024-06-05,127,Peenya PS,Bengaluru Urban,1,2,Unknown,1,Crimes Against Body,1,Murder,2,Charge Sheeted,34,12.987797,77.66711,0.0,48.0,5,2,0,1,1,0
952,100220171202500004,202500004,2025-07-07,171,Kuvempunagar PS,Mysuru,1,2,Unknown,2,Crimes Against Property,6,Theft,1,Under Investigation,,12.319254,76.649292,48.0,72.0,7,3,0,1,0,0
953,100260176202400009,202400009,2024-08-18,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,1,Crimes Against Body,2,Attempt to Murder,1,Under Investigation,,13.308535,77.159614,48.0,72.0,8,3,0,1,0,0
954,100050117202500016,202500016,2025-02-19,117,Koramangala PS,Bengaluru Urban,1,3,Unknown,4,Crimes Against Children,19,Missing Child,6,Closed (False Case),,13.055309,77.680185,24.0,72.0,2,6,0,1,0,1
955,100100138202600003,202600003,2026-04-21,138,Chitradurga Rural PS,Chitradurga,1,2,Unknown,3,Crimes Against Women,15,Acid Attack,6,Closed (False Case),,14.264279,76.400992,24.0,24.0,4,5,0,1,0,1
956,100290179202500003,202500003,2025-05-09,179,Vijayanagara Town PS,Vijayanagara,1,2,Unknown,6,Economic Offences,23,Cheating,10,Abated,,15.203685,76.430933,24.0,24.0,5,3,0,1,0,0
957,100290179202500004,202500004,2025-08-01,179,Vijayanagara Town PS,Vijayanagara,1,2,Unknown,9,Arms Act Offences,36,Illegal Arms Manufacturing,10,Abated,,15.264041,76.518832,48.0,120.0,7,4,0,1,0,0
958,200260176202400002,202400002,2024-06-01,176,Tumakuru Town PS,Tumakuru,2,2,Unknown,3,Crimes Against Women,15,Acid Attack,7,Pending Trial,27,13.294488,77.099269,48.0,72.0,5,2,0,1,1,1
959,100240174202600001,202600001,2026-03-03,174,Ramanagara Town PS,Ramanagara,1,2,Unknown,8,Drug/Narcotic Offences,33,NDPS Trafficking,6,Closed (False Case),,12.736538,77.244099,0.0,24.0,3,0,0,1,0,1
960,100050114202400002,202400002,2024-10-04,114,Cubbon Park PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,9,Burglary,2,Charge Sheeted,6,12.994585,77.581581,24.0,24.0,9,5,0,1,1,0
961,100300180202500004,202500004,2025-12-03,180,Vijayapura Town PS,Vijayapura,1,2,Unknown,2,Crimes Against Property,8,Dacoity,9,Compromised,,16.839527,75.694621,0.0,48.0,11,6,0,1,0,0
962,100050116202600010,202600010,2026-04-29,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,55,Chain Snatching,4,Acquitted,6,13.046597,77.571365,24.0,96.0,4,3,0,1,1,1
963,100060129202500003,202500003,2025-09-10,129,Bidar Town PS,Bidar,1,2,Unknown,4,Crimes Against Children,18,Child Labour,6,Closed (False Case),,17.904975,77.47015,0.0,120.0,9,4,0,1,0,1
964,100020105202400003,202400003,2024-09-27,105,Ballari (Bellary) Rural PS,Ballari (Bellary),1,2,Unknown,2,Crimes Against Property,8,Dacoity,1,Under Investigation,,15.173991,76.94053,0.0,48.0,9,2,0,1,0,0
965,100090136202400004,202400004,2024-03-08,136,Chikkamagaluru Rural PS,Chikkamagaluru,1,2,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,13.344298,75.757147,0.0,0.0,3,4,0,1,0,0
966,100050117202600007,202600007,2026-03-21,117,Koramangala PS,Bengaluru Urban,1,2,Unknown,12,Environmental Offences,45,Wildlife Poaching,1,Under Investigation,,13.025057,77.597038,0.0,0.0,3,5,0,1,0,0
967,500050120202500001,202500001,2025-02-23,120,Indiranagar PS,Bengaluru Urban,5,2,Unknown,7,Cyber Crimes,28,Identity Theft,1,Under Investigation,,12.915949,77.538794,24.0,24.0,2,4,0,1,0,0
968,100290179202400004,202400004,2024-02-23,179,Vijayanagara Town PS,Vijayanagara,1,1,Unknown,2,Crimes Against Property,9,Burglary,5,Closed (Undetected),,15.249143,76.505049,24.0,24.0,2,2,0,1,0,1
969,100050117202400020,202400020,2024-10-06,117,Koramangala PS,Bengaluru Urban,1,1,Unknown,11,Traffic Related Offences,42,Drunken Driving,1,Under Investigation,,12.974173,77.653613,24.0,24.0,10,2,0,1,0,0
970,100260176202500012,202500012,2025-04-29,176,Tumakuru Town PS,Tumakuru,1,2,Unknown,2,Crimes Against Property,7,Robbery,7,Pending Trial,1,13.345109,77.129094,24.0,24.0,4,0,0,1,1,1
971,500150152202400001,202400001,2024-05-24,152,Hassan Rural PS,Hassan,5,2,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,2,Charge Sheeted,1,12.966361,76.055944,24.0,0.0,5,4,0,1,1,0
972,100160154202400003,202400003,2024-04-01,154,Haveri Rural PS,Haveri,1,2,Unknown,10,Crimes Against Public Order,39,Promoting Enmity,1,Under Investigation,,14.842158,75.373587,0.0,0.0,4,0,0,1,0,0
973,100110143202600002,202600002,2026-05-08,143,Mangalore West PS,Dakshina Kannada,1,2,Unknown,2,Crimes Against Property,7,Robbery,7,Pending Trial,12,12.864337,74.887058,24.0,24.0,5,1,0,1,0,1
974,200210164202500001,202500001,2025-04-17,164,Mandya Rural PS,Mandya,2,1,Unknown,1,Crimes Against Body,3,Culpable Homicide,5,Closed (Undetected),,12.536634,76.956604,24.0,72.0,4,4,0,1,0,1
975,100050116202400017,202400017,2024-06-09,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,7,Cyber Crimes,27,Online Fraud,3,Convicted,6,13.055732,77.640855,48.0,0.0,6,6,0,1,1,1
976,100100137202500004,202500004,2025-11-23,137,Chitradurga Town PS,Chitradurga,1,2,Unknown,2,Crimes Against Property,10,Vehicle Theft,8,Referred to Another PS,,14.258735,76.408839,0.0,48.0,11,4,0,1,0,0
977,100050117202500017,202500017,2025-10-31,117,Koramangala PS,Bengaluru Urban,1,1,Unknown,2,Crimes Against Property,10,Vehicle Theft,2,Charge Sheeted,35,13.002095,77.547221,24.0,96.0,10,6,0,1,1,0
978,100130147202400004,202400004,2024-05-09,147,Dharwad Town PS,Dharwad,1,2,Unknown,6,Economic Offences,26,Bank Fraud,1,Under Investigation,,15.454486,75.015544,24.0,96.0,5,3,0,1,0,0
979,100300180202400005,202400005,2024-12-16,180,Vijayapura Town PS,Vijayapura,1,2,Unknown,11,Traffic Related Offences,40,Rash Driving,10,Abated,,16.803247,75.761517,0.0,24.0,12,5,0,1,0,0
980,100020105202500003,202500003,2025-03-12,105,Ballari (Bellary) Rural PS,Ballari (Bellary),1,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,3,Convicted,3,15.101664,76.937362,0.0,0.0,3,2,0,1,1,1
981,100080134202600003,202600003,2026-03-08,134,Chikkaballapura Rural PS,Chikkaballapura,1,1,Unknown,2,Crimes Against Property,10,Vehicle Theft,1,Under Investigation,,13.388132,77.711919,48.0,72.0,3,3,0,1,0,0
982,100030108202500003,202500003,2025-09-19,108,Tilakwadi PS,Belagavi (Belgaum),1,2,Unknown,2,Crimes Against Property,6,Theft,6,Closed (False Case),,15.858634,74.515763,24.0,120.0,9,5,0,1,0,1
983,100050117202400021,202400021,2024-09-12,117,Koramangala PS,Bengaluru Urban,1,1,Unknown,8,Drug/Narcotic Offences,34,Drug Peddling,1,Under Investigation,,12.921348,77.582615,24.0,96.0,9,6,0,1,0,0
984,100010103202600004,202600004,2026-01-04,103,Bagalkote Rural PS,Bagalkote,1,1,Unknown,3,Crimes Against Women,11,Dowry Death,1,Under Investigation,,16.163117,75.647499,24.0,72.0,12,1,0,1,0,0
985,100140150202400003,202400003,2024-03-20,150,Gadag Rural PS,Gadag,1,2,Unknown,3,Crimes Against Women,11,Dowry Death,2,Charge Sheeted,1,15.460441,75.585731,48.0,0.0,3,2,0,1,1,0
986,100050114202400003,202400003,2024-12-17,114,Cubbon Park PS,Bengaluru Urban,1,2,Unknown,11,Traffic Related Offences,40,Rash Driving,5,Closed (Undetected),,12.984371,77.617416,24.0,48.0,12,6,0,1,0,1
987,400270177202500001,202500001,2025-05-20,177,Udupi Town PS,Udupi,4,1,Unknown,7,Cyber Crimes,30,Data Theft,7,Pending Trial,1,13.37895,74.765687,24.0,72.0,5,4,0,1,1,1
988,100070132202500002,202500002,2025-05-04,132,Chamarajanagara Rural PS,Chamarajanagara,1,2,Unknown,3,Crimes Against Women,12,Domestic Violence,3,Convicted,1,11.876734,76.945429,48.0,48.0,5,4,0,1,0,1
989,100050116202400018,202400018,2024-05-10,116,Electronic City PS,Bengaluru Urban,1,2,Unknown,8,Drug/Narcotic Offences,32,Ganja Possession,7,Pending Trial,36,13.093044,77.533824,0.0,0.0,5,4,0,1,1,1
990,100050115202500010,202500010,2025-07-02,115,Whitefield PS,Bengaluru Urban,1,2,Unknown,2,Crimes Against Property,7,Robbery,6,Closed (False Case),,12.961234,77.592411,48.0,96.0,6,4,0,1,0,1
991,100050118202500004,202500004,2025-06-08,118,Jayanagar PS,Bengaluru Urban,1,3,Unknown,7,Cyber Crimes,27,Online Fraud,1,Under Investigation,,12.91713,77.510088,0.0,24.0,6,3,0,1,0,0
992,100120145202400003,202400003,2024-12-25,145,Davanagere Town PS,Davanagere,1,2,Unknown,2,Crimes Against Property,9,Burglary,8,Referred to Another PS,,14.445052,75.958091,24.0,72.0,12,6,0,1,0,0
993,200050116202500004,202500004,2025-02-25,116,Electronic City PS,Bengaluru Urban,2,2,Unknown,4,Crimes Against Children,18,Child Labour,9,Compromised,,13.093561,77.542324,0.0,96.0,2,2,0,1,0,0
994,100260176202400010,202400010,2024-03-25,176,Tumakuru Town PS,Tumakuru,1,1,Unknown,2,Crimes Against Property,8,Dacoity,1,Under Investigation,,13.347731,77.124526,0.0,96.0,3,0,0,1,0,0
995,100130147202500003,202500003,2025-03-27,147,Dharwad Town PS,Dharwad,1,2,Unknown,5,Crimes Against SCs/STs,22,Caste Abuse,2,Charge Sheeted,14,15.428617,75.027783,0.0,24.0,3,6,0,1,1,0
